Distribuidora||Original|Regex|Date
Light|23|@lightclientes @yurorr KKKKKKKKKKKKK|KKKKKKKKKKKKK|2021-02-04 20:57:08
Light|24|@lightclientes @yurorr Kkkkkkkkkkkkkkk|Kkkkkkkkkkkkkkk|2021-02-04 20:55:34
Light|25|@yurorr @lightclientes Agora puxa um gato pra ve se num aparece 3 caminhoes da light 5 viaturas 8 leitor de relógio|Agora puxa um gato pra ve se num aparece 3 caminhoes da light 5 viaturas 8 leitor de relógio|2021-02-04 20:50:31
Light|26|@lightclientes Oi mandei um dm para vocês, assim que puderem por favor me respondam, obrigado|Oi mandei um dm para vocês, assim que puderem por favor me respondam, obrigado|2021-02-04 20:44:19
Light|27|@lightclientes será que tem como a gente conversar na dm e resolver uma troca de titularidade que tá se arrastando a quase um mês? Pq a comunicação por e-mail tá difícil 😒|será que tem como a gente conversar na dm e resolver uma troca de titularidade que tá se arrastando a quase um mês? Pq a comunicação por e-mail tá difícil 😒|2021-02-04 20:38:57
Light|28|@lightclientes e ainda tô tentando trocar o nome do relógio que minha tia faleceu e a casa ficou pra mim e não consigo. Vocês precisam melhorar esse serviço de merda!|e ainda tô tentando trocar o nome do relógio que minha tia faleceu e a casa ficou pra mim e não consigo. Vocês precisam melhorar esse serviço de merda!|2021-02-04 20:34:03
Light|29|@lightclientes que serviço péssimo que vocês fornecem. Minha conta de luz veio o dobro do que vem de costume, sendo que tô morando em outra cidade e nem em casa eu tô ficando. VERGONHA! quando é pra cobrar e cortar a luz vocês vem rápido|que serviço péssimo que vocês fornecem. Minha conta de luz veio o dobro do que vem de costume, sendo que tô morando em outra cidade e nem em casa eu tô ficando. VERGONHA! quando é pra cobrar e cortar a luz vocês vem rápido|2021-02-04 20:32:52
Light|30|@lightclientes  que serviço péssimo que vocês fornecem! Minha conta veio o dobro, sendo que nem em casa eu tô ficando, to morando em outra cidade e o número para contato não consigo falar. Vergonha e descaso|que serviço péssimo que vocês fornecem! Minha conta veio o dobro, sendo que nem em casa eu tô ficando, to morando em outra cidade e o número para contato não consigo falar. Vergonha e descaso|2021-02-04 20:30:23
Light|31|@heberthgomes1 @CedaeRJ @lightclientes Porra nem fala !|Porra nem fala !|2021-02-04 20:25:50
Light|32|@yurorr @lightclientes eai @lightclientes a tropa de belford roxo vai ter que ir cobrar pessoalmente ou vai resolver|eai a tropa de belford roxo vai ter que ir cobrar pessoalmente ou vai resolver|2021-02-04 20:23:37
Light|33|"@lightclientes Esse aparelho foi instalado por funcionarios de vcs... na casa da minha mae que mora sozinha... 
Acho um absurdo o nivel de desconfiança com o consumidor!  Funcionario informou que ficará aqui por 15 dias... quero saber se esse é padrao de tratamento?"|Esse aparelho foi instalado por funcionarios de vcs... na casa da minha mae que mora sozinha... Acho um absurdo o nivel de desconfiança com o consumidor! Funcionario informou que ficará aqui por 15 dias... quero saber se esse é padrao de tratamento?|2021-02-04 20:22:29
Light|34|Tô pendurado no telefone desde meio dia tentando resolver problema com a @lightclientes. DESDE MEIO DIA. Passei o dia todo tentando e não consegui atendimento que resolvesse meu problema. Gerei 12 (DOZE) números de protocolo. Que descaso do caralho, revoltante essa porra.|Tô pendurado no telefone desde meio dia tentando resolver problema com a DESDE MEIO DIA. Passei o dia todo tentando e não consegui atendimento que resolvesse meu problema. Gerei 12 (DOZE) números de protocolo. Que descaso do caralho, revoltante essa porra.|2021-02-04 20:21:53
Light|35|@lightclientes  esse tipo de averiguacao é normal?? Pois para mim parte do pressuposto da dúvida que eu sou honesto! Nao? https://t.co/YZ5DlZslvt|esse tipo de averiguacao é normal?? Pois para mim parte do pressuposto da dúvida que eu sou honesto! Nao?|2021-02-04 20:12:55
Light|36|@lightclientes Falta de luz na instalação 420817208|Falta de luz na instalação 420817208|2021-02-04 20:10:09
Light|37|@lightclientes enviei a DM.|enviei a DM.|2021-02-04 20:09:29
Light|38|ALÔ @lightclientes cadê minha luz. PRECISO TRABALHAR|ALÔ cadê minha luz. PRECISO TRABALHAR|2021-02-04 19:52:17
Light|39|@lightclientes seu site é uma merda|seu site é uma merda|2021-02-04 19:39:11
Light|40|@lightclientes preciso transferir uma titularidade para um cpf que não está cadastrado no site da light. Como posso fazer isso se me pedem para fazer login e eu não tenho senha nem código de cliente?|preciso transferir uma titularidade para um cpf que não está cadastrado no site da light. Como posso fazer isso se me pedem para fazer login e eu não tenho senha nem código de cliente?|2021-02-04 19:36:09
Light|41|Não acredito que a @lightclientes fez merda na luz da rua num calor do caralho desse que ta fazendo... puta merda|Não acredito que a fez merda na luz da rua num calor do caralho desse que ta fazendo... puta merda|2021-02-04 19:31:52
Light|42|@lightclientes @angotto_pedro @HonoratoSptb Kjkfkkkfkkkgkkgkfkgjkgk|Kjkfkkkfkkkgkkgkfkgjkgk|2021-02-04 19:30:32
Light|43|@lightclientes A luz da minha casa caiu 5 vezes em menos de uma hora. Estavam fazendo manutenção na rede externa, mas não é justificativa.|A luz da minha casa caiu 5 vezes em menos de uma hora. Estavam fazendo manutenção na rede externa, mas não é justificativa.|2021-02-04 19:19:22
Light|44|@lightclientes Mandei por DM.|Mandei por DM.|2021-02-04 18:42:43
Light|45|@lightclientes Com duas contas para pagar😡|Com duas contas para pagar😡|2021-02-04 18:42:04
Light|46|@ale22_rodrigues @lightclientes Irmão não adianta, eles já sabem que na minha rua tá uma merda e é sempre a mesma coisa 🤦🏼‍♀️|Irmão não adianta, eles já sabem que na minha rua tá uma merda e é sempre a mesma coisa 🤦🏼‍♀️|2021-02-04 18:41:09
Light|47|@lightclientes minha filha conserta essa energia logo|minha filha conserta essa energia logo|2021-02-04 18:40:43
Light|48|@lightclientes Muito. Eu trabalho de home-office e já tive problemas no meio de reuniões importantes. São quedas constantes e tem me atrapalhado bastante. Sem falar na possibilidade de queimar eletrodomésticos, como já tive um computador queimado por isso.|Muito. Eu trabalho de home-office e já tive problemas no meio de reuniões importantes. São quedas constantes e tem me atrapalhado bastante. Sem falar na possibilidade de queimar eletrodomésticos, como já tive um computador queimado por isso.|2021-02-04 18:37:25
Light|49|@MicaeleCrvg @lightclientes vcs aí sofrem muito mais, tinha q se reunir geral p resolver isso|vcs aí sofrem muito mais, tinha q se reunir geral p resolver isso|2021-02-04 18:27:07
Light|50|@lightclientes Cpf: 08988905784|Cpf: 08988905784|2021-02-04 18:01:40
Light|51|"@lightclientes Nunimar Martins Lopes
Cod: 23717735"|Nunimar Martins Lopes Cod: 23717735|2021-02-04 18:00:58
Light|52|@lightclientes O que é DM?|O que é DM?|2021-02-04 18:00:08
Light|53|@lightclientes  alô alô dá uma assistência ao povo da comunidade morro do sapo, rua Himalaia. Toda madrugada é essa falta de luz, e vez ou outra a tarde também. Parece que o transformador não aguenta por conta do calor. 🗣️|alô alô dá uma assistência ao povo da comunidade morro do sapo, rua Himalaia. Toda madrugada é essa falta de luz, e vez ou outra a tarde também. Parece que o transformador não aguenta por conta do calor. 🗣️|2021-02-04 17:32:58
Light|54|"14h30 e já caiu a luz 3 vezes. 

@lightclientes acordou INSPIRADA nesse calor de 40ºC."|14h30 e já caiu a luz 3 vezes. acordou INSPIRADA nesse calor de 40ºC.|2021-02-04 17:30:57
Light|55|@lightclientes Já retornou a energia!!|Já retornou a energia!!|2021-02-04 17:30:10
Light|56|@lightclientes Está tudo bem mais a queda é geral aqui no bairro de Guaratiba perto da estrada do Magarça|Está tudo bem mais a queda é geral aqui no bairro de Guaratiba perto da estrada do Magarça|2021-02-04 17:28:40
Light|57|@lightclientes responde os clientes !!!|responde os clientes !!!|2021-02-04 17:24:42
Light|58|@lightclientes alô @lightclientes faltando luz direito em Guaratiba Socorro|alô faltando luz direito em Guaratiba Socorro|2021-02-04 17:24:14
Light|59|@lightclientes Boa tarde. Voltou mas tá indo e voltando desde as 13h.|Boa tarde. Voltou mas tá indo e voltando desde as 13h.|2021-02-04 17:24:12
Light|60|@lightclientes estou com um imóvel fechado e tenho pago pela medição estimativa. Portanto, pagando o que nao estou usando. Como procedo?|estou com um imóvel fechado e tenho pago pela medição estimativa. Portanto, pagando o que nao estou usando. Como procedo?|2021-02-04 17:21:51
Light|61|"Ô @lightclientes, eu só queria avisar q se esse vai e vem de energia aqui em Guaratiba queimar algum eletrodoméstico meu eu vou enfiar até os bago no cu de vocês

Obrigado pela atenção
#PAS"|Ô eu só queria avisar q se esse vai e vem de energia aqui em Guaratiba queimar algum eletrodoméstico meu eu vou enfiar até os bago no cu de vocês Obrigado pela atenção|2021-02-04 17:18:17
Light|62|@lightclientes desde 1 da manhã fiz abertura de chamado por falta de energia via aplicativo do cliente e já se passaram mais de 12 horas e não apareceu ninguém o cabo que vem da rua hespéria para a rua da alegria pegou fogo e se partiu deixando algumas casas sem energia.|desde 1 da manhã fiz abertura de chamado por falta de energia via aplicativo do cliente e já se passaram mais de 12 horas e não apareceu ninguém o cabo que vem da rua hespéria para a rua da alegria pegou fogo e se partiu deixando algumas casas sem energia.|2021-02-04 17:16:51
Light|63|Se eu chegar metralhando o pessoal da @lightclientes, pelo péssimo serviço que prestam, conta como crime passional?|Se eu chegar metralhando o pessoal da pelo péssimo serviço que prestam, conta como crime passional?|2021-02-04 17:16:29
Light|64|@lightclientes o @lightclientes é normal vocês mandaram duas contas com o mesmo mês de vencimento?????? como vou pagar duas contas no mesmo mês? o que eu faço!??????|o é normal vocês mandaram duas contas com o mesmo mês de vencimento?????? como vou pagar duas contas no mesmo mês? o que eu faço!??????|2021-02-04 17:15:02
Light|65|@jandira_feghali Só a conta de energia da @lightclientes atualmente no Rio, já leva praticamente metade desse valor.|Só a conta de energia da atualmente no Rio, já leva praticamente metade desse valor.|2021-02-04 17:14:33
Light|66|@lightclientes Já é a sexta vez q a energia cai em fração de segundos vai e volta , alguém pode dizer o q está acontecendo|Já é a sexta vez q a energia cai em fração de segundos vai e volta , alguém pode dizer o q está acontecendo|2021-02-04 17:12:43
Light|67|A luz já caiu e voltou 6x em menos de 1h. Tá foda, hein dona @lightclientes? Quando queimar minha geladeira quero só ver.|A luz já caiu e voltou 6x em menos de 1h. Tá foda, hein dona Quando queimar minha geladeira quero só ver.|2021-02-04 17:10:46
Light|68|a @CedaeRJ está disputando com o sol pra ver qem mata o carioca 1°, espero qe a @lightclientes não se meta nessa história!|a está disputando com o sol pra ver qem mata o carioca 1°, espero qe a não se meta nessa história!|2021-02-04 17:09:58
Light|69|@lightclientes @ANEEL_govbr Codigo 410564011|Codigo 410564011|2021-02-04 17:04:37
Light|70|@lightclientes @celsorussomanno @ProconRJ trabalhador que mora em comunidade em kitnet minúscula e mora sozinho,  sai de casa de madrugada, retorna às 19hrs  recebe conta de luz no valor 420, @MP_RJ|trabalhador que mora em comunidade em kitnet minúscula e mora sozinho, sai de casa de madrugada, retorna às 19hrs recebe conta de luz no valor 420,|2021-02-04 17:03:20
Light|71|@lightclientes Te enviei msg. Na vdde a situação fica nesse vai e vem de msg e nada foi resolvido até agora.|Te enviei msg. Na vdde a situação fica nesse vai e vem de msg e nada foi resolvido até agora.|2021-02-04 17:00:59
Light|72|RT @angotto_pedro: @lightclientes @HonoratoSptb vai toma no cu boa tarde|vai toma no cu boa tarde|2021-02-04 16:55:07
Light|73|@angotto_pedro @lightclientes VsfKKKKKKKKKKK|VsfKKKKKKKKKKK|2021-02-04 16:54:46
Light|74|@lightclientes @HonoratoSptb vai toma no cu boa tarde|vai toma no cu boa tarde|2021-02-04 16:54:23
Light|75|@lightclientes como é q é filha, quer queimar as paradas aq de casa??|como é q é filha, quer queimar as paradas aq de casa??|2021-02-04 16:54:17
Light|76|@gustastew @lightclientes Levantou com o pé esquerdo né?|Levantou com o pé esquerdo né?|2021-02-04 16:53:16
Light|77|@lightclientes https://t.co/RcBVxSdGpB||2021-02-04 16:49:40
Light|78|@lightclientes sem luz em Sepetiba por qual motivo????|sem luz em Sepetiba por qual motivo????|2021-02-04 16:32:20
Light|79|@HonoratoSptb @lightclientes como q faz seus corno|como q faz seus corno|2021-02-04 16:31:56
Light|80|@lightclientes vcs tão de sacanagem. Ontem foram diversas quedas de energia. Só hj já foram 4, até agora. Tão prejudicando meu trabalho e se queimar minhas coisas, a gente vai se ver na justiça. Isso é uma palhaçada. Péssimo serviço. Péssimo.|vcs tão de sacanagem. Ontem foram diversas quedas de energia. Só hj já foram 4, até agora. Tão prejudicando meu trabalho e se queimar minhas coisas, a gente vai se ver na justiça. Isso é uma palhaçada. Péssimo serviço. Péssimo.|2021-02-04 16:30:17
Light|81|"um calor desse e to sem luz e a água que tem pra beber tem gosto de barro que inferno
@CedaeRJ @lightclientes MELHOREM!!!!!!!"|um calor desse e to sem luz e a água que tem pra beber tem gosto de barro que inferno MELHOREM!!!!!!!|2021-02-04 16:15:37
Light|82|@lightclientes Ok enviado|Ok enviado|2021-02-04 16:05:17
Light|83|@Ordem_Publica @comlurbcomunica @lightclientes @CedaeRJ @Prefeitura_Rio @PMERJ Estão faltando fiscalizações as solicitações que estão sem resolução. Desde o dia 21 de janeiro tem um carro estacionado em frente ao meu portão de garagem, já fiz 15 (quinze) solicitações através da @Central_1746 pra @GMRio e sequer tive a visita de um guarda municipal. Absurdo|Estão faltando fiscalizações as solicitações que estão sem resolução. Desde o dia 21 de janeiro tem um carro estacionado em frente ao meu portão de garagem, já fiz 15 (quinze) solicitações através da pra e sequer tive a visita de um guarda municipal. Absurdo|2021-02-04 15:59:31
Light|84|@lightclientes eu odeio vocês cortando a luz dos outros, vai tomar no cu porra|eu odeio vocês cortando a luz dos outros, vai tomar no cu porra|2021-02-04 15:39:16
Light|85|sem luz em casa é foda iae da @lightclientes vamo ve em|sem luz em casa é foda iae da vamo ve em|2021-02-04 15:33:11
Light|86|@lightclientes @ProconRJ Feito!|Feito!|2021-02-04 15:19:59
Light|87|@lightclientes @ReclameAQUI Moro na R. Silvia Pozzano, Recreio . TODO DIA FALTA LUZ AQUI. Qual é o problema afinal? Poderiam explicar, por favor? É na Rua? No Condominio, No Mundo?! Todo dia é isso, duas ou três vezes!!!|Moro na R. Silvia Pozzano, Recreio . TODO DIA FALTA LUZ AQUI. Qual é o problema afinal? Poderiam explicar, por favor? É na Rua? No Condominio, No Mundo?! Todo dia é isso, duas ou três vezes!!!|2021-02-04 15:16:11
Light|88|@Juhcancio @lightclientes Delicia ne|Delicia ne|2021-02-04 15:05:52
Light|89|"@lightclientes #luz 0414670906

Sem energia elétrica desde às 6h30 da manhã...

@ProconRJ"|0414670906 Sem energia elétrica desde às 6h30 da manhã...|2021-02-04 15:05:48
Light|90|@lightclientes Não está sem luz, mas esta com oscilação e caindo e voltando frequentemente.|Não está sem luz, mas esta com oscilação e caindo e voltando frequentemente.|2021-02-04 15:04:11
Light|91|eae @lightclientes ta foda emmm|eae ta foda emmm|2021-02-04 15:03:38
Light|92|@lightclientes @ANEEL_govbr https://t.co/tC7dCRWrsd||2021-02-04 14:58:35
Light|93|Esperei um pouco, liguei de novo e a luz caiu de novo. Desisti de vez né. E ainda assim a luz já caiu uma quarta vez. @lightclientes  e aí??????|Esperei um pouco, liguei de novo e a luz caiu de novo. Desisti de vez né. E ainda assim a luz já caiu uma quarta vez. e aí??????|2021-02-04 14:40:56
Light|94|@lightclientes ta de sacanagem aqui em Nova Iguaçu, né???? Toda hora a luz cai, vai acabar queimando algum aparelho.|ta de sacanagem aqui em Nova Iguaçu, né???? Toda hora a luz cai, vai acabar queimando algum aparelho.|2021-02-04 14:34:45
Light|95|@lightclientes @ProconRJ @celsorussomanno Relatarem essa conta, reembolso. Deem um jeito, porque eu não vou parar até vocês resolverem. Vou pra reclame aqui, Procon, justiça.... não vou aceitar isso|Relatarem essa conta, reembolso. Deem um jeito, porque eu não vou parar até vocês resolverem. Vou pra reclame aqui, Procon, justiça.... não vou aceitar isso|2021-02-04 14:33:48
Light|96|não tenho chuveiro elétrico, não uso secador de cabelo, não há fogão por indução, os 2 aparelhos de ar são split e só ligamos à noite. Portanto, peço análise do relógio para que possamos rever esse problema que está me custando muitíssimo caro. Fico no aguardo, @lightclientes|não tenho chuveiro elétrico, não uso secador de cabelo, não há fogão por indução, os 2 aparelhos de ar são split e só ligamos à noite. Portanto, peço análise do relógio para que possamos rever esse problema que está me custando muitíssimo caro. Fico no aguardo,|2021-02-04 14:31:48
Light|97|Neste prédio, o marcador é digital, e verificando o relógio, achei ilegível. Peço que algum técnico venha analisá-lo, por gentileza, porque estou assustadíssima com os valores das contas que têm chegado. Esse mês, foi R$717, e não me conformo @lightclientes (continua)|Neste prédio, o marcador é digital, e verificando o relógio, achei ilegível. Peço que algum técnico venha analisá-lo, por gentileza, porque estou assustadíssima com os valores das contas que têm chegado. Esse mês, foi R$717, e não me conformo (continua)|2021-02-04 14:31:20
Light|98|"Prezados, bom dia. Me mudei para este imóvel no fim do ano passado. Nunca, em toda minha vida, gastei mais de R$390 numa conta de luz - conforme podem verificar pelo meu histórico de contas, através do meu CPF, já que eu era a titular no imóvel anterior.
@lightclientes"|Prezados, bom dia. Me mudei para este imóvel no fim do ano passado. Nunca, em toda minha vida, gastei mais de R$390 numa conta de luz - conforme podem verificar pelo meu histórico de contas, através do meu CPF, já que eu era a titular no imóvel anterior.|2021-02-04 14:30:51
Light|99|@gustastew @lightclientes Que ma sorte hein|Que ma sorte hein|2021-02-04 14:30:13
Light|100|@lightclientes @ProconRJ @celsorussomanno Essa conta já foi paga pq ele mantém as contas em dia e não queria ficar sem luz, mas deem um jeito nisso, porque estamos dispostos a ir atrás dos direitos dele|Essa conta já foi paga pq ele mantém as contas em dia e não queria ficar sem luz, mas deem um jeito nisso, porque estamos dispostos a ir atrás dos direitos dele|2021-02-04 14:26:47
Light|101|@lightclientes @ProconRJ @celsorussomanno 0430122336|0430122336|2021-02-04 14:25:24
Light|102|@CostaGillian Alô @lightclientes da essa moral pra amiga ai kkkk|Alô da essa moral pra amiga ai kkkk|2021-02-04 14:23:24
Light|103|@lightclientes Light me ajuda, preciso fazer troca de titularidade mas não estou conseguindo.|Light me ajuda, preciso fazer troca de titularidade mas não estou conseguindo.|2021-02-04 14:18:50
Light|104|@lightclientes  Acabei de entrar no site e verifiquei que a conta de um trabalhador que trabalha de 04:40 mora em uma kitnet e retorna às 19hrs veio no valor de 420, foi AFERIDA POR MEDIA.Ele tem que pagar o que consumiu.@ProconRJ @celsorussomanno|Acabei de entrar no site e verifiquei que a conta de um trabalhador que trabalha de 04:40 mora em uma kitnet e retorna às 19hrs veio no valor de 420, foi AFERIDA POR MEDIA.Ele tem que pagar o que consumiu.|2021-02-04 14:11:21
Light|105|@lightclientes @lightclientes por que o empreendedor é tão mal tratado na relação com vocês? Estou com 03 empreendimentos travados por falta de agilidade das equipes, e em cada reunião aparecem com uma desculpa diferente! Dureza empreender no Rio com a Light travando o desenvolvimento.|por que o empreendedor é tão mal tratado na relação com vocês? Estou com 03 empreendimentos travados por falta de agilidade das equipes, e em cada reunião aparecem com uma desculpa diferente! Dureza empreender no Rio com a Light travando o desenvolvimento.|2021-02-04 14:03:24
Light|106|@gustastew @lightclientes Iti 😍|Iti 😍|2021-02-04 14:01:48
Light|107|@gustastew @lightclientes 🙏🏻🙏🏻|🙏🏻🙏🏻|2021-02-04 14:00:05
Light|108|@lihsandrade @lightclientes Graças à Deus não, mas poderia|Graças à Deus não, mas poderia|2021-02-04 13:59:24
Light|109|@gustastew @lightclientes Ia te perguntar isso. Se alguém sofreu algo|Ia te perguntar isso. Se alguém sofreu algo|2021-02-04 13:58:56
Light|110|@lihsandrade @lightclientes Horrível. Não trocaram a haste de madeira simplesmente apodreceu e nao aguentou o peso dos fios. Imagina se cai na rua com alguém passando?|Horrível. Não trocaram a haste de madeira simplesmente apodreceu e nao aguentou o peso dos fios. Imagina se cai na rua com alguém passando?|2021-02-04 13:58:18
Light|111|@Tai_Alves @lightclientes Ele tava rindo a beça com a minha avó kkkk ele que me acordou fdp|Ele tava rindo a beça com a minha avó kkkk ele que me acordou fdp|2021-02-04 13:57:37
Light|112|sem luz desde segunda... obgd  @lightclientes|sem luz desde segunda... obgd|2021-02-04 13:57:16
Light|113|@gustastew @lightclientes Caralho|Caralho|2021-02-04 13:57:09
Light|114|@gustastew @lightclientes Só vc vir pra cá 😊 ps:. Traz o Theo|Só vc vir pra cá 😊 ps:. Traz o Theo|2021-02-04 13:55:47
Light|115|@lihsandrade @lightclientes E foi pior aqui, a haste que segura os fios de alta tensão simplesmente caiu e aí eles se uniram e explodiu https://t.co/4PcvgrUv2H|E foi pior aqui, a haste que segura os fios de alta tensão simplesmente caiu e aí eles se uniram e explodiu|2021-02-04 13:54:17
Light|116|@gustastew @lightclientes Aconteceu isso ontem no consultório do médico da minha mãe. Ela teve que descer de escada.|Aconteceu isso ontem no consultório do médico da minha mãe. Ela teve que descer de escada.|2021-02-04 13:53:20
Light|117|@Tai_Alves @lightclientes Precisava? 😭 eu tenho família. Na cara não.|Precisava? 😭 eu tenho família. Na cara não.|2021-02-04 13:45:24
Light|118|@gustastew @lightclientes E pra luz a gente usa o gerador auando precisa 😘😘|E pra luz a gente usa o gerador auando precisa 😘😘|2021-02-04 13:44:15
Light|119|@gustastew @lightclientes Mas aqui não falta água 😘|Mas aqui não falta água 😘|2021-02-04 13:43:31
Light|120|Hoje a @lightclientes está me aborrecendo em nível master!|Hoje a está me aborrecendo em nível master!|2021-02-04 13:36:02
Light|121|@Tai_Alves @lightclientes Morar na zona sul tem disso ne amore bjss|Morar na zona sul tem disso ne amore bjss|2021-02-04 13:32:36
Light|122|@lightclientes Hoje o vento está mais forte e tenho receio que caia https://t.co/celtyHGvTa|Hoje o vento está mais forte e tenho receio que caia|2021-02-04 13:28:42
Light|123|@lightclientes Olá bom dia , irão poder ajudar ou indicar o caminho  para solucionar este problema , posso contar com ajuda da light . https://t.co/nrxauFWZ1S|Olá bom dia , irão poder ajudar ou indicar o caminho para solucionar este problema , posso contar com ajuda da light .|2021-02-04 13:26:53
Light|124|@gustastew @lightclientes Aqui demora mais de 12h pra chegar o socorro. Privilegiado sim!|Aqui demora mais de 12h pra chegar o socorro. Privilegiado sim!|2021-02-04 13:26:50
Light|125|@informemelim @lightclientes Vou pro shopping pq la tem luz, água e comida amo kkkkk|Vou pro shopping pq la tem luz, água e comida amo kkkkk|2021-02-04 12:51:18
Light|126|@gustastew @lightclientes o carioca ele deu check em todas as possibilidades de perrengues quando desceu porque não é possível juro|o carioca ele deu check em todas as possibilidades de perrengues quando desceu porque não é possível juro|2021-02-04 12:50:51
Light|127|@informemelim @lightclientes E estamos com falta d'água amo|E estamos com falta d'água amo|2021-02-04 12:49:53
Light|128|@gustastew @lightclientes boa sorte!|boa sorte!|2021-02-04 12:49:11
Light|129|Oi @lightclientes acabou de EXPLODIR o transformador aqui na rua e estamos sem luz 🤡|Oi acabou de EXPLODIR o transformador aqui na rua e estamos sem luz 🤡|2021-02-04 12:47:16
Light|130|@lightclientes Acabei de enviar|Acabei de enviar|2021-02-04 12:19:00
Light|131|@lightclientes como que vocês me dão duas contas com o mesmo vencimento????|como que vocês me dão duas contas com o mesmo vencimento????|2021-02-04 11:57:14
Light|132|@ale22_rodrigues @lightclientes Foda , passo esse sufoco direto|Foda , passo esse sufoco direto|2021-02-04 11:39:16
Light|133|@lightclientes Favor ler conversa completa, tá tudo explicado|Favor ler conversa completa, tá tudo explicado|2021-02-04 11:09:36
Light|134|@lightclientes Mas qual parte que o débito não é meu ? E que mesmo mandando os documentos a resposta é que tem débito que de novo não é meu. Faz como ? Fica nesse ciclo sem fim e continuo sem luz ????|Mas qual parte que o débito não é meu ? E que mesmo mandando os documentos a resposta é que tem débito que de novo não é meu. Faz como ? Fica nesse ciclo sem fim e continuo sem luz ????|2021-02-04 10:49:59
Light|135|TODOS OS E-MAILS ESTÃO COM OS DOCUMENTOS ANEXADOS , REALMENTE PRECISA DISSO @lightclientes ??????|TODOS OS E-MAILS ESTÃO COM OS DOCUMENTOS ANEXADOS , REALMENTE PRECISA DISSO ??????|2021-02-04 10:36:48
Light|136|cara q calor, essa @lightclientes tá de marola né possível|cara q calor, essa tá de marola né possível|2021-02-04 10:21:22
Light|137|@lightclientes Valeu muito obrigado|Valeu muito obrigado|2021-02-04 10:08:06
Light|138|@lightclientes @AnatelGovBR 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕|🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕|2021-02-04 09:49:51
Light|139|@lightclientes @transitorj Bom dia !Está tudo ótimo ...tirando o valor da conta de luz que está um absurdo....😒|Bom dia !Está tudo ótimo ...tirando o valor da conta de luz que está um absurdo....😒|2021-02-04 09:38:38
Light|140|Aí, vc envia uma msg para a @lightclientes e eles lhe retornam com um pergunta sobre meu código de instalação! A FALTA DE ENERGIA É EM TODO O BAIRRO, SEUS MERDAS!!! Cadê a @AnatelGovBR que só sabe conceder aumento da tarifa??? Cadê a fiscalização???|Aí, vc envia uma msg para a e eles lhe retornam com um pergunta sobre meu código de instalação! A FALTA DE ENERGIA É EM TODO O BAIRRO, SEUS MERDAS!!! Cadê a que só sabe conceder aumento da tarifa??? Cadê a fiscalização???|2021-02-04 09:36:37
Light|141|Cadê minha luz, @lightclientes ??|Cadê minha luz, ??|2021-02-04 09:31:29
Light|142|@lightclientes PORRA! Não é só na minha residência! É no bairro todo! Qual a necessidade de se ter o número do cliente??? Fala sério! Empresa de MERDA!!! Alô @AnatelGovBR @MPF_PGR @AdvocaciaGeral @Minas_Energia|PORRA! Não é só na minha residência! É no bairro todo! Qual a necessidade de se ter o número do cliente??? Fala sério! Empresa de MERDA!!! Alô|2021-02-04 09:16:24
Light|143|@lightclientes @ProconRJ A light permanece a mais de 2h solicitando informações em cima de informações e não resolve o problema. A mais de 5h sem energia aqui e eles enrolando a mais de 2 pra passar uma informação.|A light permanece a mais de 2h solicitando informações em cima de informações e não resolve o problema. A mais de 5h sem energia aqui e eles enrolando a mais de 2 pra passar uma informação.|2021-02-04 09:15:37
Light|144|Eu sei que vocês não se importam com processo, vai ser só mais um. Mas pode ter certeza que eu tirei print de tudo que foi dito na dm 2h pra vocês continuarem pedindo as mesmas coisas e não fazerem nada @lightclientes|Eu sei que vocês não se importam com processo, vai ser só mais um. Mas pode ter certeza que eu tirei print de tudo que foi dito na dm 2h pra vocês continuarem pedindo as mesmas coisas e não fazerem nada|2021-02-04 09:10:31
Light|145|@lightclientes estamos sem energia aqui no Lins de Vasconcelos!!! Em pleno verão??? Num calor desse??? Absurdo!!!|estamos sem energia aqui no Lins de Vasconcelos!!! Em pleno verão??? Num calor desse??? Absurdo!!!|2021-02-04 09:07:51
Light|146|@lightclientes bom dia, tudo bem.. seguimos como problema de energia na Rua Aquiri Ramos, mesmo apois ter trocado o transformador, a energia está fraca.|bom dia, tudo bem.. seguimos como problema de energia na Rua Aquiri Ramos, mesmo apois ter trocado o transformador, a energia está fraca.|2021-02-04 09:04:14
Light|147|Sigo a quase 5h sem energia e sem informação! Obrigado @lightclientes vocês são incríveis.|Sigo a quase 5h sem energia e sem informação! Obrigado vocês são incríveis.|2021-02-04 08:57:33
